image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC0,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
90.jpg,0.37,38,0,0.8116932117340205,13,0.3110147714614868,0.28579426,0.0465745257452574,1.0,4.0,18.7,65.1,248.6,1018.4,3836.4,10644.1,15468.3,20,0.84094465,0.3232609,0.8526332,0.5994877,0.914069,0.4578313,0.07618428,0.1424246,0.2907416,353,-0.479458
91.jpg,0.92,63,0,0.834688529039488,29,0.4354984760284424,0.3117225,0.0595748987854251,1.0,5.8,25.3,107.4,479.1,2281.7,10055.4,33016.3,49564.4,30,0.7288444,0.2128276,0.964614,0.2200069,0.9175679,0.3674699,0.04094332,0.1861795,0.4741481,606,-0.950467
92.jpg,0.81,52,0,0.8065201994848529,20,0.3828102350234985,0.37387797,0.0550026954177897,1.0,7.6,31.5,123.1,533.9,2370.0,9251.3,25284.2,35618.1,35,0.80129474,0.3029892,0.9528416,0.1467203,0.9007064,0.4076305,0.05016173,0.2064367,0.6057752,698,-1.09459
93.jpg,0.82,77,0,0.825401591796416,61,0.4538923501968384,0.35757962,0.05848,1.0,6.5,24.6,86.5,370.7,1743.6,8016.7,27833.0,43741.0,35,0.74433476,0.300998,0.9335665,0.1318926,0.8877127,0.4016064,0.054048,0.2106347,0.5844952,478,-0.781563
94.jpg,0.31,28,0,0.8728952209920818,19,0.2940786778926849,0.22502615,0.0390265957446808,1.0,7.4,26.7,87.5,358.3,1448.2,4805.6,11559.3,15972.9,40,0.86626637,0.1653387,0.8640815,0.7419179,0.9517015,0.4538153,0.05377128,0.1248121,0.2663027,509,0.75506
95.jpg,0.55,53,0,0.7317421169756737,51,0.4855641424655914,0.5447852,0.0666269592476489,1.0,4.7,19.1,89.1,378.9,1691.9,6599.2,17961.3,25650.3,45,0.79335034,0.6715912,0.9468138,0.153141,0.8631253,0.4578313,0.08225705,0.2146667,0.4336749,488,-1.06539
96.jpg,0.57,59,0,0.803830149596919,23,0.3722482025623321,0.33904162,0.0259696048632218,1.0,7.9,26.2,84.6,317.9,1227.8,4465.4,13476.1,20983.2,35,0.8060335,0.2086646,0.9832171,0.1724971,0.927231,0.3915663,0.02857751,0.1668348,0.2505083,414,-0.390669
97.jpg,0.25,12,0,0.8856021565072049,5,0.1911088824272155,0.17709604,0.0153644859813084,1.0,4.6,21.9,88.5,345.0,1289.1,3833.0,9232.3,15462.2,30,0.82961607,0.08105,0.9847158,0.3036093,0.96878,0.4216867,0.0174891,0.1518878,1.0,510,-0.388254
98.jpg,0.97,64,1,0.8236943455941833,19,0.3343247175216675,0.27901164,0.0350848329048843,1.0,8.0,42.3,193.5,903.0,3717.9,11824.9,26887.1,36123.5,25,0.83385706,0.1299794,0.984161,0.1587792,0.9563724,0.313253,0.02816967,0.14606,0.9051659,1204,-0.508659
99.jpg,0.85,69,2,0.7690782769938581,16,0.3982116281986236,0.5190489,0.0627306666666666,1.0,8.0,33.8,127.0,536.3,2358.5,9130.6,25400.5,35492.0,35,0.7796121,0.4784813,0.9554171,0.1067422,0.8863369,0.375502,0.06503467,0.1776267,0.5386529,645,-1.07432
