image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC0,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
90.jpg,0.57,176,16,0.880357540663168,11,0.5528706908226013,0.2539378,0.0390413569658852,1.0,8.0,46.9,244.4,1231.9,5588.6,19436.9,47747.1,66327.9,75,0.75495833,0.1455895,0.9819879,0.1360862,0.9559212,0.4012658,0.03480441,0.1002406,0.3107944,1581,-1.75536
91.jpg,0.78,186,25,0.8514422483857021,53,0.6384190320968628,0.35268766,0.0497918626971282,1.0,8.0,37.2,160.1,708.7,3140.0,12572.5,40566.1,68555.2,65,0.7143488,0.3948674,0.9385007,0.1172633,0.9059569,0.4347291,0.05835221,0.2346976,0.5473289,920,-1.33007
92.jpg,0.26,146,20,0.8641943614035102,29,0.5219936966896057,0.3167968,0.0415590118420307,1.0,7.8,26.1,94.3,341.8,1418.8,5875.2,22234.0,44177.1,15,0.7242366,0.3451936,0.9542754,0.09908547,0.8983837,0.4442771,0.06349793,0.2422224,0.2029858,417,0.30275
93.jpg,0.67,185,21,0.8221023880132791,22,0.6251872181892395,0.40823516,0.047232942633886,1.0,8.0,36.6,145.1,612.9,2677.5,11229.3,38413.2,64864.8,25,0.720703,0.4920415,0.9440751,0.1325644,0.9021537,0.4493671,0.06023442,0.2352031,0.192766,810,-0.396792
94.jpg,0.34,237,20,0.8618353040612078,50,0.5507173538208008,0.29205063,0.0359386068476977,1.0,8.0,33.7,138.8,604.0,2521.4,9766.3,32381.5,51370.5,15,0.72707176,0.2678369,0.9665111,0.1189301,0.9322879,0.436853,0.04200266,0.1476997,0.1920788,791,-0.34846
95.jpg,0.27,193,18,0.8778173098647857,27,0.5445871949195862,0.26325294,0.0314238767068955,1.0,7.0,30.8,117.4,517.0,2378.8,9723.5,31965.3,58719.5,35,0.66002834,0.2071051,0.945082,0.1577285,0.9266915,0.4442771,0.04839084,0.2411685,0.3467369,654,-0.0325105
96.jpg,0.75,234,19,0.7974806356378085,61,0.6528238654136658,0.4880349,0.0787684895931348,1.0,7.3,22.9,80.1,308.5,1296.9,5730.3,23745.4,47413.9,75,0.7507126,0.4403175,0.9490964,0.1016791,0.8948696,0.4371921,0.07091874,0.255011,0.1692569,395,-0.787979
97.jpg,0.85,189,42,0.8485111862891194,56,0.6177477240562439,0.32817504,0.0805357244036489,1.0,8.0,39.9,184.0,853.5,3620.9,12437.8,37626.2,63953.2,15,0.65151006,0.2994638,0.9661501,0.1432185,0.9161746,0.441265,0.05124936,0.2388799,0.2740088,1127,-0.920671
98.jpg,0.51,208,15,0.8505933924795824,48,0.5611371994018555,0.3632183,0.0550743281875357,1.0,8.0,31.5,130.2,543.0,2231.6,7394.7,22417.2,42816.5,10,0.70521134,0.3874844,0.9300685,0.1193907,0.895485,0.4493671,0.06813298,0.2230949,0.1220476,691,-0.563312
99.jpg,0.12,116,12,0.8949274605873238,24,0.4887919425964355,0.2173924,0.0137016824118333,1.0,6.5,25.6,105.4,462.7,2162.1,9250.6,30985.1,51267.0,15,0.75217205,0.1320239,0.9735326,0.1497085,0.9508773,0.3990148,0.03155708,0.1779442,0.3138126,577,0.365389
